City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
78,sabang,5.8933,95.3214,79.83,72,99,4.07,ID,1675229140
79,chuy,-33.6971,-53.4616,69.75,93,6,5.08,UY,1675228915
80,sokoni,-6.4333,39.55,79.3,80,22,6.98,TZ,1675229141
81,ranong,9.9658,98.6348,85.93,55,36,2.73,TH,1675229142
82,busselton,-33.65,115.3333,81.81,32,0,9.33,AU,1675229143
83,agadez,19.75,10.25,52.3,36,29,9.1,NE,1675229144
84,napa,38.4832,-122.3344,42.13,53,22,1.19,US,1675229134
85,kapaa,22.0752,-159.319,75.18,90,20,10.36,US,1675229145
86,vila franca do campo,37.7167,-25.4333,54.01,83,38,7.52,PT,1675229145
87,cumbitara,1.6517,-77.5823,58.8,96,100,0.78,CO,1675229146
88,cabo san lucas,22.8909,-109.9124,64.62,65,66,3.67,MX,1675228964
89,honiara,-9.4333,159.95,83.86,73,82,6.93,SB,1675229147
90,mitchell,43.7094,-98.0298,-0.26,80,0,4.61,US,1675229147
91,willowmore,-33.2926,23.4895,72.63,60,0,1.48,ZA,1675229148
92,mangrol,21.1167,70.1167,73.58,38,87,14.47,IN,1675229148
93,mataram,-8.5833,116.1167,88.61,77,96,3.33,ID,1675229149
94,kamenka,51.3223,42.7678,26.69,93,100,8.72,RU,1675228953
95,kavaratti,10.5669,72.642,79.84,74,83,11.65,IN,1675229096
96,san patricio,28.017,-97.5169,39.07,85,100,12.28,US,1675229151
97,orsha,54.5153,30.4053,28.65,91,99,8.01,BY,1675229151
98,castro,-24.7911,-50.0119,63.03,98,100,2.62,BR,1675228920
99,yinchuan,38.4681,106.2731,25.9,19,100,8.28,CN,1675229152
100,bredasdorp,-34.5322,20.0403,67.03,88,9,4.85,ZA,1675229153
101,sulphur springs,33.1385,-95.6011,28.35,93,100,0.0,US,1675229154
102,vila real,41.3006,-7.7441,36.59,71,17,4.59,PT,1675229155
103,orlik,52.5178,99.825,2.75,83,34,1.23,RU,1675229155
104,faanui,-16.4833,-151.75,81.99,73,100,14.25,PF,1675229156
105,torbay,47.6666,-52.7314,33.89,93,100,25.32,CA,1675228966
106,kruisfontein,-34.0033,24.7314,66.88,74,0,9.57,ZA,1675229097
107,pisco,-13.7,-76.2167,73.45,78,0,10.36,PE,1675229157
108,dali,25.7,100.1833,67.21,23,5,6.89,CN,1675229158
109,clyde river,70.4692,-68.5914,-32.57,68,0,6.91,CA,1675228953
110,svetlaya,46.5389,138.3297,16.72,50,100,3.15,RU,1675229159
111,tasiilaq,65.6145,-37.6368,12.36,72,96,7.99,GL,1675229159
112,brae,60.3964,-1.3530000000000002,41.54,95,98,39.08,GB,1675229160
113,anadyr,64.75,177.4833,27.1,93,40,15.66,RU,1675229161
114,aleysk,52.4926,82.7822,16.5,83,100,2.75,RU,1675229161
115,kahului,20.8947,-156.47,75.85,88,20,1.99,US,1675229162
116,porto novo,6.4965,2.6036,76.82,89,48,0.92,BJ,1675229163
117,qaanaaq,77.484,-69.3632,-8.43,51,78,7.31,GL,1675229164
118,cape town,-33.9258,18.4232,72.37,87,40,10.36,ZA,1675229165
119,kavieng,-2.5744,150.7967,83.1,72,93,8.59,PG,1675229166
120,mecca,21.4267,39.8261,70.03,65,26,6.71,SA,1675228901
121,aasiaat,68.7098,-52.8699,-11.99,99,95,3.4,GL,1675229167
122,pemangkat,1.1667,108.9667,81.28,77,98,6.6,ID,1675229168
123,hualmay,-11.0964,-77.6139,71.76,79,100,6.22,PE,1675229169
124,cidreira,-30.1811,-50.2056,74.23,92,0,3.06,BR,1675229170
125,inhambane,-23.865,35.3833,80.58,74,20,0.0,MZ,1675229171
126,quatre cocos,-20.2078,57.7625,82.51,70,98,14.0,MU,1675229160
127,bengkulu,-3.8004,102.2655,83.32,69,100,9.93,ID,1675229172
128,olinda,-8.0089,-34.8553,80.33,74,75,5.75,BR,1675228948
129,taybad,34.74,60.7756,51.24,44,100,30.69,IR,1675229174
130,iqaluit,63.7506,-68.5145,-15.07,76,75,16.11,CA,1675229174
131,piacabucu,-10.4056,-36.4344,76.64,79,100,5.01,BR,1675229176
132,puerto lempira,15.2667,-83.7667,74.44,89,5,9.08,HN,1675229176
133,casablanca,33.5928,-7.6192,44.62,68,7,4.65,MA,1675229177
134,college,64.8569,-147.8028,15.08,78,100,5.75,US,1675229178
135,tabuk,17.4189,121.4443,80.71,64,26,6.49,PH,1675229179
136,hokitika,-42.7167,170.9667,68.13,86,100,2.71,NZ,1675229179
137,hami,42.8,93.45,30.54,28,96,1.34,CN,1675229180
138,lebyazhye,55.2689,66.4947,8.62,89,72,7.67,RU,1675229181
139,sao miguel do araguaia,-13.275,-50.1628,71.22,89,40,3.76,BR,1675229182
140,tezu,27.9167,96.1667,81.45,20,92,4.36,IN,1675229182
141,ulagan,50.6321,87.9563,12.7,68,100,1.39,RU,1675229183
142,martapura,-3.4167,114.85,86.09,66,40,5.75,ID,1675229184
143,saldanha,-33.0117,17.9442,59.05,91,0,10.92,ZA,1675228936
144,belfast,54.5833,-5.9333,46.38,77,75,18.41,GB,1675229185
145,zelenoborskiy,66.845,32.3622,4.78,97,81,3.8,RU,1675229186
146,sao filipe,14.8961,-24.4956,70.56,71,87,10.29,CV,1675229187
147,amahai,-3.3333,128.9167,84.24,74,87,4.27,ID,1675229187
148,flinders,-34.5833,150.8552,79.05,68,4,10.51,AU,1675229158
149,ponta pora,-22.5361,-55.7256,67.51,95,100,3.56,BR,1675229092
150,umm lajj,25.0213,37.2685,64.85,47,22,7.96,SA,1675229189
151,jagatsinghapur,20.2667,86.1667,79.16,23,96,9.13,IN,1675229190
152,aklavik,68.2191,-135.0107,-30.73,100,69,6.08,CA,1675229190
153,longyearbyen,78.2186,15.6401,17.44,62,40,8.05,SJ,1675229191
154,jamestown,42.097,-79.2353,18.99,91,0,6.91,US,1675228981
155,kimovsk,53.9716,38.5319,23.99,96,100,7.85,RU,1675229192
156,butaritari,3.0707,172.7902,80.35,79,91,17.94,KI,1675228921
157,sterling,39.0062,-77.4286,35.6,90,100,6.91,US,1675228941
158,koumac,-20.5667,164.2833,82.63,56,71,7.18,NC,1675229193
159,namibe,-15.1961,12.1522,71.83,81,100,4.18,AO,1675229194
160,port hedland,-20.3167,118.5667,95.05,59,23,14.97,AU,1675229195
161,port lincoln,-34.7333,135.8667,66.43,54,88,14.43,AU,1675229195
162,vestmannaeyjar,63.4427,-20.2734,32.07,69,68,4.81,IS,1675229196
163,victoria,22.2855,114.1577,76.96,85,45,1.99,HK,1675228956
164,harper,4.375,-7.7169,78.35,86,65,2.21,LR,1675229130
165,copiapo,-27.3667,-70.3333,60.49,73,5,1.68,CL,1675229197
166,adrar,20.5022,-10.0711,58.15,15,35,10.45,MR,1675229198
167,camacha,33.0833,-16.3333,56.62,58,20,13.8,PT,1675229199
168,toamasina,-18.1667,49.3833,77.0,88,75,9.22,MG,1675229033
169,khani,41.9563,42.9566,24.37,70,80,2.42,GE,1675229200
170,ponta delgada,37.7333,-25.6667,54.32,76,20,6.91,PT,1675229200
171,shetpe,44.1667,52.1167,34.57,61,100,4.74,KZ,1675229201
172,serebryansk,49.6925,83.2892,13.78,80,100,5.08,KZ,1675229202
173,margate,51.3813,1.3862,41.7,79,86,4.0,GB,1675229202
174,souillac,-20.5167,57.5167,82.78,74,75,8.05,MU,1675229203
175,raudeberg,61.9875,5.1352,34.47,1,100,11.61,NO,1675229203
176,tual,-5.6667,132.75,83.12,76,88,14.61,ID,1675229204
177,vaini,-21.2,-175.2,82.56,83,75,9.22,TO,1675229205
178,isangel,-19.55,169.2667,82.62,74,100,3.78,VU,1675229205
179,krasnoselkup,65.7,82.4667,2.93,95,100,14.34,RU,1675229206
180,waingapu,-9.6567,120.2641,86.81,70,94,11.34,ID,1675229206
181,sechura,-5.5569,-80.8222,74.97,72,95,4.25,PE,1675229207
182,chikwawa,-16.0335,34.8009,77.67,89,67,3.2,MW,1675229208
183,vila velha,-20.3297,-40.2925,75.15,88,20,3.44,BR,1675228952
184,prabumulih,-3.45,104.25,83.88,69,100,5.37,ID,1675229209
185,leningradskiy,69.3833,178.4167,5.36,96,100,9.91,RU,1675229209
186,mar del plata,-38.0023,-57.5575,70.09,86,100,3.0,AR,1675229210
187,tazovskiy,67.4667,78.7,8.17,95,100,17.67,RU,1675229211
188,evanston,42.0411,-87.6901,8.1,66,0,7.0,US,1675228934
189,chapais,49.7834,-74.8492,-6.02,91,100,12.59,CA,1675229212
190,aden,12.7794,45.0367,75.4,62,12,14.72,YE,1675229212
191,baker city,44.7749,-117.8344,18.59,73,0,6.91,US,1675229213
192,grand gaube,-20.0064,57.6608,82.8,77,85,7.0,MU,1675229213
193,lata,40.1629,-8.3327,36.0,77,1,3.94,PT,1675229214
194,gubbi,13.3106,76.9444,79.75,39,76,11.65,IN,1675229215
195,teguise,29.0605,-13.564,59.22,63,0,14.97,ES,1675229213
196,aketi,2.7388,23.7833,67.82,78,40,3.11,CD,1675229216
197,hirara,24.8,125.2833,75.06,64,75,10.36,JP,1675229217
198,qaqortoq,60.7167,-46.0333,9.5,91,100,5.77,GL,1675228972
199,norman wells,65.282,-126.8329,-36.36,74,20,0.0,CA,1675229218
200,encruzilhada do sul,-30.5439,-52.5219,66.85,92,0,4.23,BR,1675229219
201,fortuna,40.5982,-124.1573,38.32,93,0,8.05,US,1675229071
202,kortkeros,61.8106,51.5806,28.4,91,96,10.85,RU,1675229220
203,luancheng,37.8792,114.6517,39.36,17,5,3.74,CN,1675229221
204,novodugino,55.6305,34.2842,27.32,89,100,6.58,RU,1675229222
205,loubomo,-4.1997,12.6739,70.34,98,89,2.21,CG,1675229222
206,nisia floresta,-6.0911,-35.2086,76.01,79,95,7.36,BR,1675229223
207,hithadhoo,-0.6,73.0833,81.1,73,16,11.52,MV,1675229224
208,codrington,-38.2667,141.9667,63.21,43,99,12.3,AU,1675229031
209,santo domingo,18.5001,-69.9886,73.04,89,4,5.99,DO,1675229119
210,ulladulla,-35.35,150.4667,73.85,67,13,9.51,AU,1675229225
211,bansdih,25.8833,84.2167,69.48,45,0,13.27,IN,1675229227
212,moree,-29.4667,149.85,91.69,28,21,10.94,AU,1675229227
213,turkistan,43.0,68.0,39.7,74,88,10.31,KZ,1675229009
214,fallon,39.4735,-118.7774,24.67,80,40,0.0,US,1675229228
215,harwich,51.9419,1.2844,41.5,80,74,10.0,GB,1675229229
216,muncar,-8.4333,114.3333,87.17,62,86,5.88,ID,1675229230
217,kalmar,56.6616,16.3616,37.96,92,75,6.91,SE,1675229230
218,banting,2.8167,101.5,91.56,63,94,3.29,MY,1675229231
219,sao joao da barra,-21.6403,-41.0511,75.27,88,39,16.84,BR,1675229231
220,russell,32.3502,-85.1999,61.83,94,75,0.0,US,1675228980
221,gari,59.4307,62.3497,19.71,93,73,9.1,RU,1675229232
222,kattivakkam,13.2167,80.3167,82.49,74,93,13.62,IN,1675229233
223,nuuk,64.1835,-51.7216,4.26,88,100,14.0,GL,1675229234
224,houma,29.5958,-90.7195,66.2,93,100,4.61,US,1675229234
225,clarence town,-32.5833,151.7833,82.81,41,26,7.05,AU,1675229235
226,upernavik,72.7868,-56.1549,-4.72,93,100,4.14,GL,1675229235
227,east london,-33.0153,27.9116,74.34,83,0,5.75,ZA,1675228944
228,nanortalik,60.1432,-45.2371,14.18,82,99,6.55,GL,1675229236
229,ribeira grande,38.5167,-28.7,52.77,78,98,5.99,PT,1675229237
230,berdigestyakh,62.0989,126.6992,-21.03,93,100,7.78,RU,1675229238
231,el dorado,38.7666,-120.5177,36.68,79,7,7.87,US,1675229238
232,nanton,50.3501,-113.7687,24.85,89,70,4.05,CA,1675229239
233,lompoc,34.6391,-120.4579,46.58,91,0,3.44,US,1675229240
234,yulara,-25.2406,130.9889,93.34,11,3,15.46,AU,1675229241
235,isla vista,34.4133,-119.861,53.83,69,0,0.0,US,1675228996
236,san matias,-16.3667,-58.4,72.63,96,100,4.54,BO,1675229242
237,shar,49.5886,81.0453,15.93,87,100,11.05,KZ,1675229243
238,togur,58.3631,82.8265,0.93,96,77,4.47,RU,1675229244
239,kailua,21.4022,-157.7394,78.78,87,40,0.0,US,1675229244
240,acari,-15.4311,-74.6158,74.03,92,100,2.46,PE,1675229245
241,mahebourg,-20.4081,57.7,82.69,74,75,8.05,MU,1675229246
242,bojnurd,37.4747,57.32899999999999,46.35,76,100,6.91,IR,1675229247
243,tiksi,71.6872,128.8694,-0.65,99,100,7.67,RU,1675229247
244,honningsvag,70.9821,25.9704,33.55,75,40,28.77,NO,1675229248
245,bako,5.7833,36.5667,71.58,45,34,2.68,ET,1675229248
246,katangli,51.7102,143.2326,5.83,76,28,9.19,RU,1675229249
247,dikson,73.5069,80.5464,-9.98,92,43,7.94,RU,1675229249
248,lufilufi,-13.8745,-171.5986,77.79,75,100,16.24,WS,1675229250
249,nizhniy tsasuchey,50.5167,115.1333,9.68,65,1,12.06,RU,1675229251
250,cap malheureux,-19.9842,57.6142,82.47,77,78,7.0,MU,1675229251
251,djougou,9.7085,1.666,72.64,15,78,4.43,BJ,1675229252
252,villablino,42.9393,-6.3194,30.51,99,10,1.01,ES,1675229224
253,acarau,-2.8856,-40.12,77.02,89,51,11.43,BR,1675229253
254,cervo,43.6702,-7.4101,46.76,85,62,6.24,ES,1675229254
255,ancud,-41.8697,-73.8203,48.61,88,0,2.82,CL,1675229254
256,fuerte olimpo,-21.0415,-57.8738,70.93,96,99,3.42,PY,1675229059
257,cherskiy,68.75,161.3,-12.66,100,57,6.11,RU,1675229255
258,lazaro cardenas,17.9583,-102.2,72.46,87,2,4.18,MX,1675229256
259,srednekolymsk,67.45,153.6833,-19.89,94,97,2.15,RU,1675229257
260,shache,38.4167,77.2406,26.15,57,97,2.73,CN,1675229257
261,peniche,39.3558,-9.3811,44.46,93,0,7.92,PT,1675229258
262,chapleau,47.8405,-83.4034,1.51,93,31,8.97,CA,1675229258
263,dawson creek,55.7666,-120.2362,10.04,85,100,5.75,CA,1675229259
264,faya,18.3851,42.4509,55.92,51,63,4.09,SA,1675229260
265,mayskiy,47.6931,40.1025,31.41,98,100,3.29,RU,1675229261
266,labuhan,-6.8844,112.2051,82.6,77,100,9.8,ID,1675229261
267,chokurdakh,70.6333,147.9167,-2.69,97,100,7.83,RU,1675229090
268,ishinomaki,38.4167,141.3,51.8,50,91,16.13,JP,1675228973
269,mindelo,16.8901,-24.9804,69.35,68,75,20.71,CV,1675229263
270,severo-kurilsk,50.6789,156.125,25.11,58,64,4.79,RU,1675229263
271,grants pass,42.43899999999999,-123.3284,36.48,70,0,0.0,US,1675229264
272,narasannapeta,18.4167,84.05,83.5,38,48,9.42,IN,1675229265
273,vikhorevka,56.1201,101.1636,2.79,91,100,2.17,RU,1675229265
274,nome,64.5011,-165.4064,21.27,100,100,0.0,US,1675229199
275,verkhniy landekh,56.8389,42.5994,23.5,94,100,9.15,RU,1675229266
276,mackenzie,55.2999,-123.1698,19.62,93,100,2.3,CA,1675229267
277,sorland,67.667,12.6934,37.26,64,67,9.06,NO,1675229268
278,rundu,-17.9333,19.7667,66.16,94,100,3.71,,1675228999
279,zheleznodorozhnyy,55.7503,38.0042,32.52,93,100,6.44,RU,1675229269
280,verkhoyansk,67.5447,133.385,-18.69,97,100,2.71,RU,1675229269
281,guerrero negro,27.9769,-114.0611,56.07,61,10,9.46,MX,1675229270
282,luderitz,-26.6481,15.1594,60.33,89,6,10.65,,1675229270
283,puri,19.8,85.85,79.32,33,95,8.23,IN,1675229271
284,makat,47.6469,53.3463,25.39,55,34,10.47,KZ,1675229272
285,deep river,46.1001,-77.4995,-13.41,100,29,0.6,CA,1675229272
286,kaeo,-35.1,173.7833,76.32,81,99,7.18,NZ,1675229273
287,vao,-22.6667,167.4833,79.47,77,86,13.22,NC,1675229273
288,tabas,33.5959,56.9244,59.05,37,100,14.47,IR,1675229274
289,valdivia,-39.8142,-73.2459,53.69,75,0,3.02,CL,1675229196
290,dukat,62.55,155.55,-13.13,100,95,0.69,RU,1675229275
291,praia da vitoria,38.7333,-27.0667,54.75,100,75,9.35,PT,1675229276
292,mnogovershinnyy,53.9353,139.9242,-5.39,76,57,6.2,RU,1675229277
293,krasnoyarka,55.3333,73.1167,-2.06,95,46,6.35,RU,1675229277
294,mount isa,-20.7333,139.5,89.37,45,40,5.75,AU,1675229278
295,jackson,42.4165,-122.8345,35.04,52,0,0.0,US,1675228989
296,dondo,-19.6094,34.7431,81.91,84,100,4.25,MZ,1675229279
297,neryungri,56.6709,124.6491,-6.95,86,100,10.8,RU,1675229279
